Data;Sklep;Kategoria;Produkt;Ilość; Cena za szt ;Ilość ml|g | cm;Ilość w opakowaniu; Zwrot ; Dostawa ;Link; Komentarz 
19.03.2024;Biedronka;Żywność;Borówka Amerykańska | Warzywniak owocowy;1;8,99 zł;300;;;;;   
19.03.2024;Biedronka;Żywność;Jogurt Naturlny Kremowy Fruvita 400g;1;1,69 zł;400;;;;;   
19.03.2024;Kaufland;Higiena;Prezerwatywy R3 PURE 12st;1;8,99 zł;;12;;;;   
19.03.2024;Lidl;Żywność;Cebula żółta luz;1;1,61 zł;322;;;;;   
19.03.2024;Lidl;Żywność;Kopytka Chef Select XXL 1kg;1;10,96 zł;1000;;;;;   
19.03.2024;Lidl;Żywność;Sos pieczeniowy jasny Kania 30g;2;1,29 zł;30;;;;;   
19.03.2024;Media Markt;Zakupy;Wielofunkcyjna waga osobowa BS 11-B Łucznik;1;49,99 zł;;;;;;   
20.03.2024;Biedronka;Żywność;Bakerolls pizza 150g;1;5,99 zł;150;;;;;   
20.03.2024;Biedronka;Żywność;Gotowe danie Gyros | Hortex | 450g;2;11,99 zł;450;;;;;   
20.03.2024;Biedronka;Żywność;Kabanosy Exclusive Drobiowe z Wieprzowiną | Tarczyński | 105g;3;3,74 zł;105;;;;;   
20.03.2024;Biedronka;Żywność;Kabanosy Exclusive Z Indyka z Wieprzowiną | Tarczyński | 90g;1;3,74 zł;90;;;;;   
20.03.2024;Biedronka;Żywność;Musli wysokobiałkowe z czekoladą i pomarańczą | GoActive | 200g;2;7,99 zł;200;;;;;   
20.03.2024;Biedronka;Żywność;Spaghetti bolognese | Donatello quality | 400g;2;7,49 zł;400;;;;;   
20.03.2024;Biedronka;Żywność;Tortilla Gyros | Dania Express | 250g;2;5,79 zł;250;2;;;;   
20.03.2024;Biedronka;Żywność;Tortilla Kurczak Curry | Dania Express | 250g;2;5,79 zł;250;2;;;;   
21.03.2024;Biedronka;Żywność;Chicken Paella Danie z kurczakiem po hiszpańsku | Frosta | 450g;2;7,99 zł;450;;;;;   
21.03.2024;Biedronka;Żywność;Filet z piersi z kurczaka Mega Paka| Kraina mięs;1;14,06 zł;1442;;;;;   
21.03.2024;Biedronka;Żywność;Filet z piersi z kurczaka Mega Paka| Kraina mięs;1;15,17 zł;1556;;;;;   
21.03.2024;Biedronka;Żywność;Knopers 5x25g;2;5,99 zł;125;5;;;;   
21.03.2024;Biedronka;Żywność;Płatki kukurydziane Nestle 500g;2;8,49 zł;500;;;;;   
21.03.2024;Biedronka;Żywność;Truskawki 500g;1;5,99 zł;500;;;;;   
22.03.2024;Biedronka;Żywność;Filet z piersi z kurczaka Mega Paka| Kraina mięs;1;16,00 zł;1641;;;;;   
23.03.2024;Biedronka;Żywność;Cytryna 500g;2;2,25 zł;500;;;;;   
23.03.2024;Biedronka;Żywność;Majonez delikatesowy Maderno 400ml;2;3,15 zł;400;;;;;   
23.03.2024;Biedronka;Żywność;Marchewka z groszkiem | Nasza Spiżarnia | 420g;1;4,94 zł;420;;;;;   
23.03.2024;Biedronka;Żywność;Mleko wypasione 3,2% Mlekovita 1L;6;2,45 zł;6000;;;;;   
23.03.2024;Biedronka;Żywność;Nutella 825g;1;23,99 zł;825;;;;;   
23.03.2024;Biedronka;Żywność;Schab wędzony na wiśniowo | Kraina Wędlin | 250g;2;6,49 zł;250;;;;;   
23.03.2024;Biedronka;Żywność;Tortilla Gyros | Dania Express | 250g;2;5,79 zł;250;;;;;   
23.03.2024;Biedronka;Żywność;Tortilla Kurczak Curry | Dania Express | 250g;2;5,79 zł;250;;;;;   
23.03.2024;Lidl;Alkohol;Wódka Stock 40% 500ml;2;26,24 zł;500;;;;;   
23.03.2024;Lidl;Żywność;Cebula żółta luz;1;1,84 zł;368;;;;;   
23.03.2024;Lidl;Żywność;Papryka czerwona;1;8,51 zł;568;;;;;   
23.03.2024;Lidl;Żywność;Woda źródlana średnio gazowana Saguaro 1,5L;1;5,94 zł;9000;6;;;;   
24.03.2024;Biedronka;Żywność;Przyprawa do Gyrosa | Kamis | 30g;4;1,49 zł;30;;;;;   
24.03.2024;Biedronka;Żywność;Przyprawa do kurczaka złocista | Kamis | 30g;4;1,49 zł;30;;;;;   
24.03.2024;Biedronka;Żywność;Ser Gouda | Światowid | 500g;2;9,99 zł;500;;;;;   
25.03.2024;Biedronka;Żywność;Banan luz;1;4,84 zł;970;6;;;;   
25.03.2024;Biedronka;Żywność;Lasagne bolognese Dania Express 450g;4;7,99 zł;450;;;;;   
25.03.2024;Biedronka;Żywność;Tortilla Gyros | Dania Express | 250g;1;7,48 zł;250;;;;;   
25.03.2024;Biedronka;Żywność;Tortilla Kurczak Curry | Dania Express | 250g;1;7,48 zł;250;;;;;   
25.03.2024;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L 6szt;1;7,14 zł;9000;6;;;;   
25.03.2024;Biedronka;Żywność;Worki na śmieci 10x35L|Zosia Samosia;2;3,00 zł;;15;;;;   
26.03.2024;Allegro;Komputer;Karta graficzna Gigabyte GeForce RTX 2060 Super WindForce OC 2.0 8 GB;1;730,00 zł;;;; -   zł ;https://allegro.pl/oferta/karta-graficzna-gigabyte-geforce-rtx-2060-super-windforce-oc-2-0-8-gb-15334709672; Używana. Taka jaką ma Adam 
26.03.2024;Biedronka;Żywność;Warzywa na patelnię 450g;2;5,99 zł;450;;;;;   
26.03.2024;Biedronka;Żywność;Winogrona różowe luz;1;3,45 zł;345;;;;;   
28.03.2024;KFC;Żywność;Coca cola;1;7,00 zł;;;;;; Aśce tyle oddałem za cole z dolewką 
31.03.2024;P.SKOOL.COM;Usługi;Subskrypcja dla Dawida;1;16,54 zł;;;;;; Mama mi odddała 500 zł z tego 
01.04.2024;Allegro;Higiena;Plaster (taśma chirurgiczna) 3M 1,25cm x 9,1m ;7;2,97 zł;9100;7;;8,99 zł;https://allegro.pl/oferta/plaster-przylepiec-micropore-3m-1-25x9-1-bialy-9270201810;   
01.04.2024;ING;Usługi;Podatek od odsetek z Konta Oszczędnościowego ING;1;2,19 zł;;;;;;   
02.04.2024;Allegro;Komputer;Kabel Displayport do HDMI 1,8m FULL HD;1;10,39 zł;1800;;;8,99 zł;https://allegro.pl/oferta/kabel-z-displayport-do-hdmi-1-8m-dp-full-hd-hd39-12141998043;   
02.04.2024;P.SKOOL.COM;Usługi;Prowizja za przewalutowanie PLN do USD;1;15,50 zł;;;;;; Gdy płaciłem za subskrypcje Dawida 
03.04.2024;Biedronka;Żywność;Tortilla Gyros | Dania Express | 250g;1;4,99 zł;250;;;;;   
03.04.2024;Biedronka;Żywność;Tortilla Kurczak Curry | Dania Express | 250g;1;4,99 zł;250;;;;;   
05.04.2024;Akademik;Czynsz;Czynsz Kwiecień;1;640,00 zł;;;;;;   
05.04.2024;Allegro;Komputer;Przejściówka adapter Displayport do HDMI 0,2m FULL HD;1;26,99 zł;;;;8,99 zł;;   
05.04.2024;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;7,87 zł;;10;;;;   
05.04.2024;Biedronka;Żywność;Kebab z kurczaka z warzywami | Danie Ekspress | 600g;2;11,99 zł;600;;;;;   
05.04.2024;Biedronka;Żywność;Ketchup Czosnek-Bazylia | Kotlin 450g;1;5,99 zł;450;;;;;   
05.04.2024;Kaufland;Zakupy;Marker permanentny Talentus 1-3mm;1;3,79 zł;;;;;;   
05.04.2024;Kaufland;Zakupy;Marker permanentny Talentus 1mm;1;3,99 zł;;;;;;   
05.04.2024;Kaufland;Żywność;Mexican Chicken kurczak z ryżem po meksykańsku | Frosta | 450g;2;12,99 zł;;;;;;   
05.04.2024;Kaufland;Żywność;Oliwa z oliwek najwyższej jakości z pierwszego tłoczenia K-classic 750ml;1;37,41 zł;750;;;;;   
05.04.2024;Lidl;Higiena;Patyczki do uszu Cien 300szt;1;4,79 zł;;300;;;;   
05.04.2024;Lidl;Żywność;Chleb Baltonowski;1;2,37 zł;;;;;;   
05.04.2024;Lidl;Żywność;Filet z piersi indyka XXL | Rzeźnik;1;14,24 zł;1096;;;;;   
05.04.2024;Lidl;Żywność;Filet z piersi indyka XXL | Rzeźnik;1;14,78 zł;1138;;;;;   
05.04.2024;Lidl;Żywność;Mleko świeże Pilos 2% 1L;2;2,99 zł;1000;;;;;   
05.04.2024;Lidl;Żywność;Woda źródlana średnio gazowana Saguaro 1,5L;1;5,94 zł;9000;6;;;;   
05.04.2024;Rossmann;Zakupy;Okulary Eyemedic ;1;14,99 zł;;;;;; Dla Adama bo mu zepsułem 
06.04.2024;BeActive;Subskrypcje;Karnet BeActive OPEN 2+2;1;299,00 zł;;4;;;;   
06.04.2024;Biedronka;Żywność;Tortilla Gyros | Dania Express | 250g;1;7,48 zł;250;;;;;   
06.04.2024;Biedronka;Żywność;Tortilla Kurczak Curry | Dania Express | 250g;1;7,48 zł;250;;;;;   
06.04.2024;Lidl;Żywność;Chleb Baltanowski;1;2,37 zł;;;;;;   
07.04.2024;Biedronka;Żywność;Rożek jabłkowy (ciastko) 95g;2;2,79 zł;95;;;;;   
07.04.2024;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L;1;1,19 zł;1500;;;;;   
07.04.2024;Bolt;Usługi;Przejazd bolt Kacper-> HAH Wrocław;1;11,70 zł;;;;;;   
07.04.2024;HAH Wrocław;Alkohol;Piwo z sokiem;2;15,00 zł;;;;;;   
07.04.2024;HAH Wrocław;Usługi;Szatnia HAH;2;5,00 zł;;;;;;   
07.04.2024;HAH Wrocław;Usługi;Wejście do HAHu;2;30,00 zł;;;;;;   
07.04.2024;PKP Intercity;Usługi;Bilet na pociąg Wrocław-Poznań;1;32,00 zł;;;;;;   
07.04.2024;PKP Intercity;Usługi;Bilet na pociąg Wrocław-Poznań;1;15,70 zł;;;;;;   
08.04.2024;Bolt;Usługi;Przejazd hulajnogą;1;20,90 zł;;;;;;   
08.04.2024;Bolt;Usługi;Przejazd hulajnogą;1;20,18 zł;;;;;;   
11.04.2024;Lidl;Żywność;Fix tagiatelle z kurczakiem | Kania | 32g;4;2,99 zł;32;;;;;   
13.04.2024;Biedronka;Higiena;Gąbki pod prysznic Oceania 4szt;1;3,85 zł;;4;;;;   
13.04.2024;Biedronka;Środki czystości;Gąbki kuchenne x10 | Zosia Samosia;1;2,69 zł;;10;;;;   
13.04.2024;Biedronka;Żywność;Cebula żółta luz;1;1,47 zł;350;;;;;   
13.04.2024;Biedronka;Żywność;Domestos POWER FOAM 435ml;1;17,99 zł;435;4;;;;   
13.04.2024;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;8,92 zł;;10;;;;   
13.04.2024;Biedronka;Żywność;Kasza jaglana z prosa | Plony natury 4x100g;3;1,99 zł;400;4;;;;   
13.04.2024;Biedronka;Żywność;Marchewka z groszkiem | Nasza Spiżarnia | 420g;1;4,94 zł;420;;;;;   
13.04.2024;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;6;2,56 zł;63;;;;;   
15.04.2024;Biedronka;Żywność;Erytrytol | Sante | 250g;1;10,99 zł;250;;;;;   
15.04.2024;Biedronka;Żywność;Kebab z kurczaka z warzywami | Danie Ekspress | 600g;2;11,99 zł;600;;;;;   
15.04.2024;Biedronka;Żywność;Kotlet de Volaille | Nasze Smaki | 400g;2;7,49 zł;400;;;;;   
15.04.2024;Biedronka;Żywność;Przyprawa Papryka wędzona Kamis 20g;2;1,99 zł;20;;;;;   
15.04.2024;Biedronka;Żywność;Przyprawa Suszone pomidory | Kamis 20g;5;1,99 zł;20;;;;;   
15.04.2024;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L 6szt;1;7,14 zł;9000;6;;;;   
15.04.2024;Lidl;Żywność;Parówki z filetem kurczaka Premium| PIKOK | 250g;2;5,99 zł;250;6;;;;   
15.04.2024;Lidl;Żywność;Śmietana 12% Pilos | 400g;2;2,90 zł;400;;;;;   
16.04.2024;Biedronka;Środki czystości;Domestos POWER FOAM 435ml;1;17,99 zł;435;;;;;   
16.04.2024;Biedronka;Żywność;Kopytka Nasze Smaki 500g;2;4,11 zł;500;;;;;   
16.04.2024;Biedronka;Żywność;Przyprawa Lubczyk | Kamis | 8g;2;1,99 zł;8;;;;;   
17.04.2024;Biedronka;Żywność;Bułki hot dog ?????;1;4,99 zł;240;;;;;   
17.04.2024;Biedronka;Żywność;Kabanosy Klasyczne wieprzowe | Tarczyński | 300g;1;12,94 zł;300;;;;;   
17.04.2024;Biedronka;Żywność;Ser Cheddar | Mlekovita | 300g;2;7,99 zł;300;;;;;   
17.04.2024;Fryzjer;Usługi;Strzyżenie całych boków| Luiza Wieczorek;1;45,00 zł;;;;;;   
17.04.2024;Pepco;Zakupy;Dywanik łazienkowy 40x60;1;12,00 zł;;;;;;   
18.04.2024;Biedronka;Żywność;Cebula żółta luz;1;1,76 zł;420;;;;;   
18.04.2024;Biedronka;Żywność;Kebab z kurczaka z warzywami | Danie Ekspress | 600g;3;11,99 zł;600;;;;;   
18.04.2024;Biedronka;Żywność;Pierogi ruskie | Nasze Smaki |  1kg;2;8,99 zł;1000;;;;;   
18.04.2024;Biedronka;Żywność;Salami codzienne - Kraina Wędlin 300g;1;9,99 zł;300;;;;;   
20.04.2024;Allegro;Zakupy;Prześcieradło z gumką Piruu frotte 120 x 200 cm;1;23,99 zł;;;;10,95 zł;;   
20.04.2024;Biedronka;Żywność;Lasagne bolognese Dania Express 1000g;2;11,99 zł;1000;;;;;   
20.04.2024;Biedronka;Żywność;Rzodkiewki - pęk;2;2,61 zł;;;;;https://allegro.pl/oferta/grube-przescieradlo-frotte-z-gumka-120x200-bawelna-kolory-sprawdzona-jakosc-5182487862;   
22.04.2024;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L 6szt;1;7,14 zł;9000;6;;;;   
22.04.2024;Lidl;Żywność;Mleko UHT 3,2% Mlekovita 1L;6;1,79 zł;1000;;;;;   
22.04.2024;Lidl;Żywność;Pinsa Margherita 135g;2;4,99 zł;135;;;;;   
23.04.2024;Biedronka;Żywność;Chleb rodzinny 410g;1;4,19 zł;410;;;;;   
23.04.2024;Biedronka;Żywność;Gotowe danie Gyros | Hortex | 450g;3;11,99 zł;450;;;;;   
25.04.2024;Lidl;Żywność;Filet z piersi z kurczaka | Rzeźnik;1;16,59 zł;873;;;;;   
25.04.2024;Lidl;Żywność;Filet z piersi z kurczaka | Rzeźnik;1;11,25 zł;592;;;;;   
25.04.2024;Lidl;Żywność;Ketchup Pikantny | Kotlin 450g;1;6,59 zł;450;;;;;   
25.04.2024;Lidl;Żywność;Łosoś pacyficzny | Abramczyk | 300g;3;14,99 zł;300;;;;;   
25.04.2024;Lidl;Żywność;Ogórek gruntowy polski luz;1;3,04 zł;380;;;;;   
25.04.2024;Lidl;Żywność;Pestki dyni | Alesto | 200g;1;6,66 zł;200;;;;;   
25.04.2024;Lidl;Żywność;Pomidory rzymskie Romatomaten | 500g;2;7,99 zł;500;;;;;   
25.04.2024;Lidl;Żywność;Słonecznik łuskany | Alesto | 500g;1;7,32 zł;500;;;;;   
26.04.2024;Biedronka;Żywność;Warzywa na patelnię po meksykańsku | Mroźna Kraina | 450g;2;5,99 zł;450;;;;;   
26.04.2024;Lidl;Alkohol;Piwo Somersby Blackcurrant & Lime  0,4L 0%;1;5,59 zł;400;;;;;   
26.04.2024;Lidl;Alkohol;Piwo Somersby Mango & Lime 0.4L 4.5%;1;5,59 zł;400;;;;;   
26.04.2024;Lidl;Zakupy;Klej błyskawiczny kropelka 2ml;1;3,39 zł;2;;;;;   
26.04.2024;Lidl;Żywność;Mixed Vegetables California Style | Freshona | 750g;1;8,39 zł;750;;;;;   
26.04.2024;Lidl;Żywność;Napój Aloe Vita 1.5L;1;11,99 zł;1500;;;;;   
27.04.2024;Biedronka;Alkohol;Wódka Stock 40% 500ml;2;28,99 zł;500;;;;;   
27.04.2024;Biedronka;Zakupy;Bambusowa łopatka szpatułka | SMUKEE home;1;2,99 zł;;;;;;   
27.04.2024;Biedronka;Żywność;Jogurt Naturlny Kremowy Fruvita 400g;1;1,69 zł;400;;;;;   
27.04.2024;Biedronka;Żywność;Zupa błyskawiczna o smaku kurczaka ZŁOTY | VIFON | 70g;4;1,89 zł;70;;;;;   
27.04.2024;Eneba;Gry;Gra Amnesia: The Bunker;1;17,27 zł;;;;;;   
27.04.2024;Eneba;Gry;Gra Scorn;1;14,89 zł;;;;;;   
28.04.2024;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;3;2,99 zł;1000;;;;;   
29.04.2024;Biedronka;Żywność;Bakerolls pizza 150g;2;5,99 zł;150;;;;;   
29.04.2024;Biedronka;Żywność;Kopytka Nasze Smaki 500g;2;4,49 zł;500;;;;;   
29.04.2024;Biedronka;Żywność;Przyprawa Czosnek | Kamis 20g;1;1,99 zł;20;;;;;   
29.04.2024;Biedronka;Żywność;Przyprawa do ryb | Kamis 20g;1;1,99 zł;20;;;;;   
29.04.2024;Biedronka;Żywność;Przyprawa Lubczyk | Kamis | 8g;2;1,99 zł;8;;;;;   
29.04.2024;Biedronka;Żywność;Przyprawa Suszone pomidory | Kamis 15g;2;1,99 zł;15;;;;;   
29.04.2024;Biedronka;Żywność;Sos pieczeniowy jasny | Culineo | 30/34g;2;1,29 zł;34;;;;;   
29.04.2024;Biedronka;Żywność;Warzywa na patelnię po europejsku| Mroźna Kraina | 700g;2;6,49 zł;700;;;;;   
30.04.2024;Biedronka;Żywność;Warzywa na patelnię po polsku | Mroźna Kraina | 450g;2;4,49 zł;450;;;;;   
30.04.2024;Lidl;Alkohol;Piwo Garage Hard Lemon 0,4L;2;2,74 zł;400;;;;;   
30.04.2024;Lidl;Alkohol;Piwo Garage Melon & Lime Madness 0,4L;2;2,74 zł;400;;;;;   
30.04.2024;Lidl;Alkohol;Piwo Łomża Miodowa 0,5L;4;2,35 zł;500;;;;;   
30.04.2024;Lidl;Żywność;Chleb wieloziarnisty;1;4,39 zł;;;;;;   
30.04.2024;Lidl;Żywność;Kiełbasa podwawelska PIKOK;1;6,15 zł;477;;;;;   
30.04.2024;Lidl;Żywność;Kiełbasa podwawelska PIKOK;1;6,13 zł;475;;;;;   
30.04.2024;Lidl;Żywność;Mleko świeże Pilos 2% 1L;3;2,99 zł;1000;;;;;   
30.04.2024;Lidl;Żywność;Pieczarki na Grilla 400g;1;4,89 zł;400;;;;;   
30.04.2024;Lidl;Żywność;Ser Gouda | 150g;1;4,45 zł;150;;;;;   
30.04.2024;Lidl;Żywność;Woda źródlana średnio gazowana Saguaro 1,5L;1;5,94 zł;1000;;;;;   
30.04.2024;Lokum;Alkohol;Piwo Kozel z sokiem malinowym 500ml;2;17,00 zł;500;;;;;   
30.04.2024;Żabka;Zakupy;Grill jednorazowy | dancoal;1;12,99 zł;;;;;;   
02.05.2024;Akademik;Czynsz;Czynsz Maj;1;640,00 zł;;;;;;   
02.05.2024;BILKOM;Usługi;Bilet na pociąg Poznań-Wrocław;1;49,00 zł;;;;;;   
02.05.2024;BILKOM;Usługi;Bilet na pociąg Poznań-Wrocław;1;24,01 zł;;;;;;   
02.05.2024;ING;Usługi;Podatek od odsetek z Konta Oszczędnościowego ING;1;2,52 zł;;;;;;
02.05.2024;Lidl;Żywność;Cebula żółta luz;1;2,38 zł;476;;;;;   
02.05.2024;Lidl;Żywność;Filet z piersi z kurczaka;1;10,85 zł;1096;;;;;   
02.05.2024;Lidl;Żywność;Filet z piersi z kurczaka;1;10,82 zł;1093;;;;;   
02.05.2024;Lidl;Żywność;Kapusta pekińska;1;4,30 zł;718;;;;;   
02.05.2024;Lidl;Żywność;Kukurydza konserwowa Freshona 285g;1;3,57 zł;285;;;;;   
02.05.2024;Lidl;Żywność;Napój gazowany Freeway lemon-lime 2L;1;3,29 zł;2000;;;;;   
02.05.2024;Lidl;Żywność;Napój gazowany Freeway orange 2L;1;1,64 zł;2000;;;;;   
02.05.2024;Lidl;Żywność;Papryka czerwona;1;6,84 zł;456;;;;;   
02.05.2024;P.SKOOL.COM;Usługi;Prowizja za przewalutowanie PLN do USD;1;15,69 zł;;;;;; Gdy płaciłem za subskrypcje Dawida 
03.05.2024;BILKOM;Usługi;Bilet na pociąg Sobótka-Wrocław;1;12,41 zł;;;;;;   
03.05.2024;BILKOM;Usługi;Bilet na pociąg Sobótka-Wrocław;1;6,08 zł;;;;;;   
03.05.2024;POLBUS-PKS;Usługi;Bilet na busa Wrocław-Przełęcz Tąpadła;2;17,00 zł;;;;;;   
03.05.2024;Żabka;Żywność;Coca cola;1;9,50 zł;1500;;;;;   
03.05.2024;Żabka;Żywność;Mleko świeże Łaciate 2% 1L;1;4,80 zł;1000;;;;;   
04.05.2024;Automat;Żywność;Woda;1;3,50 zł;;;;;;   
04.05.2024;Biedronka;Żywność;Banan luz;1;3,08 zł;1080;;;;;   
04.05.2024;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;10,49 zł;;10;;;;   
04.05.2024;Biedronka;Żywność;Schab wędzony na wiśniowo | Kraina Wędlin | 250g;2;6,99 zł;250;;;;;   
04.05.2024;BILKOM;Usługi;Bilet na pociąg Wrocław-Poznań;1;49,00 zł;;;;;;   
04.05.2024;BILKOM;Usługi;Bilet na pociąg Wrocław-Poznań;1;24,01 zł;;;;;;   
04.05.2024;Bolt;Usługi;Przejazd bolt Dworzec->Akademik;1;10,48 zł;;;;;;   
04.05.2024;Bolt;Usługi;Przejazd bolt Kacper -> HAH Wrocław ;1;12,73 zł;;;;;;   
04.05.2024;HAH Wrocław;Usługi;Szatnia HAH;1;10,00 zł;;;;;;   
04.05.2024;HAH Wrocław;Usługi;Wejście do HAHu;2;10,00 zł;;;;;;   
04.05.2024;HAH Wrocław;Alkohol;Piwo lane;2;11,00 zł;;;;;;   
04.05.2024;Lidl;Żywność;Chleb wieloziarnisty;1;4,39 zł;;;;;;   
04.05.2024;Lidl;Żywność;Rukola myta 80g;1;3,44 zł;80;;;;;   
04.05.2024;Lidl;Żywność;Rzodkiewki 250g;1;2,49 zł;250;;;;;   
04.05.2024;Lidl;Żywność;Skyr owocowy 150g;2;1,69 zł;150;;;;;   
06.05.2024;Biedronka;Żywność;Chicken Paella Danie z kurczakiem po hiszpańsku | Frosta | 450g;2;7,99 zł;450;;;;;   
06.05.2024;Biedronka;Żywność;Mleko UHT 3,2% Mlekovita 1L;6;1,75 zł;1000;;;;;   
06.05.2024;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L 6szt;6;1,19 zł;1500;;;;;   
06.05.2024;Kaufland;Higiena;Listerine Total Care 1000ml;1;27,99 zł;1000;;;;;   
06.05.2024;Lidl;Żywność;Chleb wieloziarnisty;1;4,39 zł;;;;;;   
06.05.2024;Lidl;Żywność;Kapusta pekińska;1;7,26 zł;1038;;;;;   
06.05.2024;Lidl;Żywność;Kukurydza konserwowa Freshona 285g;1;3,57 zł;285;;;;;   
06.05.2024;Lidl;Żywność;Parówki z szynki wieprzowej PREMIUM | PIKOK | 250g;1;2,99 zł;250;;;;;   
06.05.2024;Lidl;Żywność;Sól Himalajska jodowana drobnoziarnista | Kuchnia Lidla | 500g;1;3,99 zł;500;;;;;   
06.05.2024;Lidl;Żywność;Wafle w stylu Holenderskim Sondey 400g;1;8,94 zł;400;;;;;   
06.05.2024;Lidl;Żywność;Woda źródlana średnio gazowana Saguaro 1,5L;6;0,99 zł;1500;;;;;   
06.05.2024;Lidl;Żywność;Zupa błyskawiczna o smaku kurczaka ZŁOTY | VIFON | 70g;2;1,89 zł;70;;;;;   
06.05.2024;Rossmann;Higiena;Pumeks kosmetyczny KillyS;1;7,99 zł;;;;;;   
06.05.2024;Rossmann;Higiena;Szczotka do włosów Beauty;1;12,49 zł;;;;;;   
07.05.2024;Biedronka;Zakupy;Lejki kuchenne x3;1;5,99 zł;;;;;;   
07.05.2024;Biedronka;Żywność;Budyń śmietankowy | Dr.Oetker | 45g;1;0,99 zł;45;;;;;   
07.05.2024;Biedronka;Żywność;Cebula żółta luz;1;1,40 zł;355;4;;;;   
07.05.2024;Biedronka;Żywność;Cebula żółta luz;1;0,55 zł;140;;;;;   
07.05.2024;Biedronka;Żywność;Chicken Paella Danie z kurczakiem po hiszpańsku | Frosta | 450g;2;7,99 zł;450;;;;;   
07.05.2024;Biedronka;Żywność;FitKing delicious pasta sauce | AllNutrition | 500g;1;17,99 zł;500;;;;;   
07.05.2024;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;11,54 zł;638;10;;;;   
07.05.2024;Biedronka;Żywność;Jogurt Naturlny Kremowy Fruvita 400g;1;1,69 zł;400;;;;;   
07.05.2024;Biedronka;Żywność;Sushi Toshii 400g;1;15,69 zł;400;;;;;   
07.05.2024;Biedronka;Żywność;Torba Biedronki;1;0,65 zł;;;;;;   
07.05.2024;Biedronka;Żywność;Twaróg Półtłusty Klinek | 250g;1;3,77 zł;250;;;;;   
07.05.2024;Biedronka;Żywność;Wafle Góralki 45g;2;1,25 zł;45;;;;;   
09.05.2024;Biedronka;Zakupy;Woreczki śniadaniowe zawiązywane 120szt | ZosiaSamosia;1;2,69 zł;;120;;;;   
09.05.2024;Biedronka;Żywność;Filet z piersi z kurczaka Mega Paka| Kraina mięs;1;18,24 zł;1433;;;;;   
09.05.2024;Biedronka;Żywność;Filet z piersi z kurczaka Mega Paka| Kraina mięs;1;20,79 zł;1633;;;;;   
09.05.2024;Medicine;Ubrania;Koszula Męska M | Medicine | 5905264213294;1;149,90 zł;;;;;;   
09.05.2024;Medicine;Ubrania;Koszulka Męska S | Medicine | 5905264313147;1;69,90 zł;;;;;;   
09.05.2024;Medicine;Ubrania;Szorty Męskie 29 | Medicine | 5905264305876;1;169,90 zł;;;;;;   
10.05.2024;Biedronka;Charytatywne;Zbiórka pieniędzy przed biedronką;1;10,00 zł;;;;;;   
10.05.2024;Biedronka;Żywność;Jogurt kremowy z brzoskwiniami i granolą | Fruvita | 230g;1;3,49 zł;230;;;;;   
10.05.2024;Biedronka;Żywność;Jogurt kremowy z truskawkami i granolą | Fruvita | 230g;1;3,49 zł;230;;;;;   
10.05.2024;Biedronka;Żywność;Przyprawa Papryka wędzona Kamis 20g;3;1,99 zł;20;;;;;   
10.05.2024;Biedronka;Żywność;Przyprawa Suszone pomidory | Kamis 15g;3;1,99 zł;15;;;;;   
10.05.2024;Biedronka;Żywność;Ziemniaki wczesne;1;3,62 zł;1210;;;;;   
11.05.2024;Action;Żywność;Reese's Peanut butter big cup 2x39.5g 79g;3;6,95 zł;79;;;;;   
11.05.2024;Action;Żywność;Reese's White  4x19.75g 79g;1;7,89 zł;79;;;;;   
11.05.2024;Biedronka;Żywność;Jogurt kremowy z brzoskwiniami i granolą | Fruvita | 230g;1;3,49 zł;;;;;;   
11.05.2024;Biedronka;Żywność;Jogurt kremowy z truskawkami i granolą | Fruvita | 230g;1;3,49 zł;;;;;;   
11.05.2024;Biedronka;Żywność;Mleko UHT 3,2% Mlekovita 1L;6;1,75 zł;1000;;;;;   
11.05.2024;Medicine;Ubrania;Koszulka Męska S | Medicine | 5905264312393;1;59,90 zł;;;;;;   
11.05.2024;Pastwisko;Żywność;Burger Bekon BBQ [pojedynczy] bułka sezamowa;1;33,00 zł;;;;3,00 zł;;   
11.05.2024;Pastwisko;Żywność;Burger Bydlak [pojedynczy burger] bułka sezamowa;1;35,00 zł;;;;3,00 zł;;   
11.05.2024;Pepco;Zakupy;Stalowy ugniatak do ziemniaków;1;8,00 zł;;;;;;   
11.05.2024;Pepco;Zakupy;Zestaw noży Chef's knife | Peter cook ;1;15,00 zł;;;;;;   
